FID,building,sky,tree,road,sidewalk,person,plant,car,signboard,awning,minibike,wall,earth,railing,streetlight,sculpture,fence,grass,ceiling,water,bridge,van,ashcan,chair,column,bicycle,mountain,skyscraper,windowpane,pier,bulletin board,lamp,booth,fountain,desk,lake,glass
16952,0.414812,0.110828,0.005207,0.325855,0.051836,0.0,0.0,0.027233999999999998,0.020246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16953,0.366906,0.14840599999999998,0.020781,0.394703,0.044348,0.000254,0.0,0.011590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16954,0.6917770000000001,0.0,0.0,0.11301199999999999,0.121262,2e-05,0.0,0.002961,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16955,0.36492199999999997,0.0,3.9e-05,0.085156,0.15723,0.0,0.0,0.026117,0.009984,0.0,0.0,0.224039,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16956,0.37651999999999997,0.043766,0.075289,0.378578,0.021715,0.004926,0.0,0.051094,0.0,0.02841,0.0,0.0,0.0,0.0,0.0,0.0,0.000953,0.0,0.0,0.0,0.0,0.013309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16957,0.30166,0.051418,0.196305,0.33868000000000004,0.0,0.0,0.0,0.110367,0.000242,0.001234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16958,0.406758,0.137848,0.014621,0.36380100000000004,0.026676,0.0,0.0,0.050297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16959,0.038113,0.06777000000000001,0.46146899999999996,0.235188,0.024641,0.0,0.0,0.16456600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008254000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.292723,0.231996,0.0,0.258629,0.002535,0.0,0.0,0.151418,0.0,0.0,0.0,1.6e-05,0.0,0.0014960000000000002,0.0,0.0,0.012159999999999999,0.0,0.0,0.0,0.008418,0.013590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16960,0.22255100000000003,0.133664,0.181699,0.273,0.023059,0.00020299999999999997,0.0,0.137512,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020066,0.004195,0.0,0.0,0.0,0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16961,0.413328,0.039359,0.178035,0.22575,0.092578,0.0,0.0,0.039754000000000005,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16962,0.13503900000000002,0.100289,0.290418,0.21392600000000003,0.026358999999999997,0.0,0.057339999999999995,0.068645,0.001062,0.0,0.0,0.023457,0.000281,0.015922,0.0,0.0,0.001898,0.0,0.0,0.0,0.0,0.054172000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16963,0.257098,0.17147300000000001,0.097477,0.253285,0.016719,0.000816,0.000781,0.175906,0.001215,0.0,0.0,0.005324000000000001,0.0,0.0,0.00042199999999999996,0.0,0.006465,0.0,0.0,0.0,0.0007379999999999999,0.01143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964,0.27443,0.018227,0.234535,0.045918,0.285629,0.01616,0.0068709999999999995,0.021699,0.009746,0.0,0.0,0.004031,0.0,0.0,0.0071519999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16965,0.143035,0.005539,0.536898,0.051151999999999996,0.196375,0.00098,1.6e-05,0.044733999999999996,0.0,0.0,0.0,0.0045119999999999995,0.0,0.007973000000000001,0.0,0.0,0.0,0.0009220000000000001,0.0032189999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16966,0.018352,0.160684,0.001465,0.22942600000000002,0.0,0.045324,0.0,0.026047000000000004,0.0,0.0,0.0,0.100328,0.027676,0.0009880000000000002,0.0,0.0,0.176523,0.0,0.000805,0.0,0.20633200000000002,0.0,0.0,0.0,0.004855,0.0,0.0,0.0,0.001172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16967,0.44822700000000004,0.071336,0.03377,0.360004,0.0043630000000000006,0.0,0.0,0.017215,0.026086,0.0,0.0,0.000789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007004000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16968,0.444941,0.0,0.15853499999999998,0.236973,0.05574199999999999,0.044254,0.0,0.03352,0.004188,0.0,0.012453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16969,0.54177,0.033496,0.00518,0.237137,0.028577999999999996,0.003676,0.0,0.077297,1.2e-05,0.0,0.0032619999999999997,0.042926,0.0,0.0,0.0,0.0,0.0,0.0,0.006745999999999999,0.0,0.0,0.0,0.0,0.0,0.002391,0.002414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,0.347988,0.20930500000000002,0.0,0.294051,0.006938,0.0,0.0,0.071855,0.001125,0.0,0.0,0.0,0.002617,0.003281,0.0,0.0,0.054015999999999995,0.0,0.0,0.0,0.003242,0.0,0.0,0.0,0.0,0.0,0.0,0.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16970,0.534617,0.0,0.0,0.369035,0.005461,0.000523,0.0007769999999999999,0.063539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16971,0.512008,0.026711000000000002,0.06957,0.297734,0.059438,0.017434,0.0,0.006914,0.00716,0.0,0.000609,0.0024219999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16972,0.44855500000000004,0.046745999999999996,0.08050800000000001,0.184332,0.096453,0.039871,0.0038909999999999995,0.073551,0.013371000000000001,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16973,0.23892600000000003,0.036922,0.258945,0.285656,0.026625,0.001125,0.0,0.119566,0.009418000000000001,0.0,0.0,0.001059,0.0,0.0,0.00047699999999999994,0.0,0.020253999999999998,0.0,0.0,0.0,0.0,0.0,0.000992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16974,0.405262,0.067734,0.066867,0.29344899999999996,0.039559,0.001102,0.0,0.110383,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.004691,0.0,0.0,0.0,0.0,0.010948999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16975,0.301965,0.199508,0.000488,0.364797,0.044676,0.0,0.0,0.013550999999999999,0.0007070000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.000199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16976,0.313695,0.057738,0.16989500000000002,0.262773,0.00057,0.0,0.0,0.09456200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16977,0.53632,0.012805,0.133691,0.028973000000000002,0.22641799999999998,0.015147999999999998,0.0,0.006289,0.025328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16978,0.47353100000000004,0.052910000000000006,0.029858999999999997,0.22067199999999998,0.06404299999999999,0.037082,0.011328,0.023199,0.00141,0.0,0.0,0.016336,0.0,0.0,0.0,0.0,0.001602,0.0,0.0,0.0,0.0,0.050901999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16979,0.29885900000000004,0.028387,0.291996,0.15121500000000002,0.019477,5.9e-05,0.001516,0.208461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,0.35030500000000003,0.186254,0.000133,0.403012,0.016413999999999998,0.001508,0.0,0.022715,0.0,0.0,0.0,0.013941,0.0,0.002172,0.0014880000000000002,0.0,0.00134,0.0,0.0,0.0,0.000719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16980,0.502801,0.088527,0.01618,0.27005500000000005,0.089168,0.004508,0.0,0.000168,0.0,0.0,0.0,0.000332,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027992000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16981,0.417242,0.028395,0.206004,0.19778099999999998,0.035414,0.0,0.013246,0.06241,0.003113,0.0,0.0,0.018887,0.0,3.1e-05,0.0,0.0,0.001777,0.0,0.0,0.0,0.0,0.0,0.0013160000000000001,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16982,0.44689799999999996,0.075848,0.065598,0.255348,0.033793000000000004,0.003043,0.0,0.10159800000000001,0.000344,0.0,0.000715,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017699999999999999,0.0,0.0,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16983,0.579254,0.040257999999999995,0.017684000000000002,0.18476199999999998,0.081273,0.0010199999999999999,0.001449,0.08142200000000001,0.0,0.0,0.0,0.0,0.0,0.004836,0.0,0.0,0.005711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16984,0.427703,0.016691,0.093012,0.147922,0.0033090000000000003,0.0,0.0,0.24694899999999997,0.0,0.0,0.0,0.025789,0.0,0.0,0.0,0.0,0.005007999999999999,0.0,0.0,0.0,0.0,0.009969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16985,0.228379,0.11539100000000001,0.21120300000000003,0.279969,0.013019999999999999,0.0,0.0,0.109922,0.0,0.0,0.0,0.0032890000000000003,0.0,0.0,0.0,0.0,0.006229999999999999,0.011645,0.0,0.0,0.0,0.0016760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16986,0.28893,0.13730499999999998,0.127852,0.38318800000000003,0.034633,0.000492,0.0,0.021293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16987,0.308168,0.10988699999999998,0.129348,0.317496,0.041988,0.0036130000000000003,0.004594,0.06680900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16988,0.504949,0.052152,0.0,0.319234,0.021223,0.002031,0.0,0.07575,0.0,0.020578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16989,0.340488,0.069621,0.202734,0.23651599999999998,0.059758000000000006,0.0095,0.006215,0.040327999999999996,0.0,0.012582,0.0,0.0,0.0,0.0,0.0,0.0,0.013809,0.0,0.0,0.0,0.0,0.0,0.0,0.002672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,0.29782,0.266445,0.0,0.371051,0.011547,0.0,0.0,0.036141,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.016538999999999998,0.0,0.0,0.0,0.00038700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16990,0.491309,0.061515999999999994,0.0,0.17540999999999998,0.040812,0.011875,0.0,0.148426,0.0,0.0,0.001363,0.059348000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16991,0.47886300000000004,0.07266,0.01409,0.280789,0.048973,0.010688,0.002711,0.074809,0.000176,0.00023799999999999998,0.000223,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16992,0.49194899999999997,0.048297,0.038473,0.27573400000000003,0.049047,0.0,0.0,0.089551,0.0,0.0,0.0,0.0069489999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16993,0.33867600000000003,0.042738,0.150238,0.347375,0.020016,0.000383,0.0,0.08826200000000001,0.0,0.0005549999999999999,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16994,0.457188,0.113266,0.004949,0.38903899999999997,0.00734,0.001832,0.0,0.009805,0.013543000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457,0.0,0.0,0.0,0.0,0.000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16995,0.130305,0.036367000000000003,0.362344,0.26982399999999995,0.136973,0.00021899999999999998,0.003355,0.008086,0.0,0.0,0.0,0.01141,0.0,0.0,0.001902,0.0,0.0,0.032555,0.0,0.0,0.0,0.0,0.003453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16996,0.481738,0.055512,0.059949,0.283672,0.019,0.000773,0.0,0.097848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16997,0.346965,0.050839999999999996,0.092168,0.36695300000000003,0.0,0.0,0.004168,0.029773,0.0,0.0,0.0,0.003578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16998,0.303867,0.167957,0.076238,0.373555,0.031875,0.002094,0.0,0.030180000000000002,0.0,0.012633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16999,0.207664,0.15027000000000001,0.20594899999999997,0.349125,0.014121000000000002,0.006039,0.0,0.05641,0.002125,0.0016640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.006016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.25095700000000004,0.239938,0.027273000000000002,0.31243000000000004,0.01157,0.010742,0.011387000000000001,0.110598,0.00143,0.0,0.0,0.004293,0.0,0.0,0.0,0.0,0.0012699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,0.352242,0.237379,0.000918,0.26571500000000003,0.017891,0.0,0.000156,0.10016,0.0,0.0,0.0,0.001379,0.0,0.001297,0.0,0.0,0.022602,0.0,0.0,0.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.334223,0.15148399999999998,0.059168,0.276449,0.031922000000000006,0.004640999999999999,0.0,0.13026600000000002,0.000465,0.001125,0.0,0.00021899999999999998,0.0,0.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.005949,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17001,0.471629,0.077238,0.036375,0.23119499999999998,0.081184,0.021199000000000003,0.0,0.05996900000000001,0.000371,0.000938,0.0,0.012586,0.0,0.0,4e-06,0.0,0.006652,0.0,0.0,0.0,0.0,0.0,0.000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17002,0.383441,0.006109000000000001,0.22005500000000003,0.0015199999999999999,0.198992,0.000852,0.0007030000000000001,0.085262,0.0,0.0,0.0,0.0,0.012620999999999999,0.0,0.0,0.0,0.05732,0.0,0.0,0.0,0.0,0.033051,0.0,0.0,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17003,0.39321500000000004,0.07052,0.070891,0.370906,0.048612999999999996,0.000488,0.001719,0.01102,0.000176,0.014805,0.000695,0.0,0.0,0.0,0.0,0.0,0.008992,0.0,0.0,0.0,0.0,0.0,0.0012929999999999999,0.0,0.0,0.001098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17004,0.395328,0.120359,0.021289,0.250219,0.005992,0.0012029999999999999,0.0,0.085363,0.00125,0.0,0.0,0.015805,0.0,0.0,2.7000000000000002e-05,0.0,0.026577999999999997,0.0,0.0,0.0,0.0,0.068992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17005,0.39516,0.095188,0.025800999999999998,0.355953,0.040234,0.003387,0.039055,0.032195,0.00727,0.001332,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17006,0.261902,0.076438,0.19312100000000001,0.274219,0.0007700000000000001,0.0,0.017129,0.142566,7.4e-05,0.010559,0.0,0.0,0.0,0.0,0.000504,0.0,0.000344,0.016597999999999998,0.0,0.0,0.0,0.000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17007,0.33448,0.074516,0.10978900000000001,0.216457,0.0013830000000000001,0.001109,0.011207,0.150785,0.002062,0.0,0.0,0.002398,0.0,0.0,0.0,0.0,0.0,0.015605,0.0,0.0,0.0,0.080207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17008,0.318156,0.133984,0.102809,0.29193,0.032344,0.003934,0.0,0.116789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17009,0.246207,0.18174200000000001,0.10582799999999999,0.35998,0.008945,0.0,0.0,0.093539,0.001309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,0.357402,0.11425,0.041819999999999996,0.29467600000000005,0.006065999999999999,0.0,0.0,0.042887,0.000195,0.0,0.0,0.122004,0.0,0.0,0.000172,0.0,0.006289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17010,0.25758600000000004,0.153281,0.147301,0.37742600000000004,0.028992,0.002598,0.0,0.026969,0.0,0.0,0.0,0.0,0.0,0.0008789999999999999,0.004023,0.0,8.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17011,0.477758,0.116773,0.000344,0.191781,0.10689100000000001,0.017164,0.0,0.072117,0.000535,0.0,0.0,0.0,0.0,0.0,0.002715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.003965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17012,0.31554699999999997,0.13902,0.075629,0.33509,0.014703,0.002117,0.0,0.037992000000000005,0.000199,0.01675,0.0,0.0,0.0,0.0,0.0,0.0,0.00134,0.0,0.0,0.0,0.0,0.001691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17013,0.26518,0.068953,0.169535,0.294695,0.026702999999999998,0.0,0.054155999999999996,0.06784,0.011188,0.0,0.0,0.012527,0.0,0.0,0.0011949999999999999,0.0,1.6e-05,0.0061990000000000005,0.0,0.0,0.0,0.0006129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17014,0.509234,8e-06,0.150125,0.008273,0.138293,0.0,0.049035,0.076012,0.0,0.0,0.0,0.010762,9.4e-05,0.0055899999999999995,0.000109,0.0,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17015,0.31358600000000003,0.049238,0.154871,0.278484,0.066703,0.0,0.0,0.064414,0.0,0.001066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17016,0.316012,0.106609,0.114691,0.38905100000000004,0.011812000000000001,0.0,0.0,0.054984000000000005,0.001176,0.000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17017,0.549176,0.032527,0.0,0.272426,0.036188,0.063586,0.005469,0.027913999999999998,0.000773,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17018,0.39776999999999996,0.028898000000000004,0.117781,0.19710899999999998,0.008094,0.001219,0.0,0.207023,0.011301,0.0,0.017129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013675999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17019,0.426285,0.06079299999999999,0.081902,0.31707399999999997,0.012742,0.00259,0.001441,0.077652,0.0,0.0,0.0,0.002859,0.0,0.001078,0.0,0.0,0.006332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,0.31080100000000005,0.127898,0.092316,0.37457399999999996,0.005754,0.0,0.003973,0.023301,0.002375,0.0,0.0,0.025477,0.0,0.0014449999999999999,1.6e-05,0.0,0.031941000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17020,0.376027,0.11094100000000001,0.128246,0.281922,0.008289,0.0,0.0,0.093473,0.000586,0.0,0.0,0.0,0.0,0.0,0.000391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17021,0.378938,0.033812,0.094113,0.353941,0.0215,0.0,0.0,0.07871900000000001,0.008508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17022,0.530523,0.074188,0.004203,0.167219,0.024887,0.001738,0.0,0.191887,0.0,0.0053549999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17023,0.180988,0.088199,0.258746,0.346543,0.006188,0.0,0.0,0.100258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
